State,Month,Helpline_Name,Calls_Received,Calls_Answered,Avg_Wait_Seconds,Successful_Interventions,Meta
goa,12/2020,Samaritans,1915,1367,69.51,40,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
GOA,01/2021,Snehi,1327,375,266.31,3,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
GOA,02/2021,iCALL,1850,1185,76.71,7,"{""region_coordinator"": ""D"", ""notes"": """"}"
Goa,2021-03,Snehi,1872,142,89.38,19,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
Goa,04/2021,Samaritans,1863,1448,244.99,10,"{""region_coordinator"": ""C"", ""notes"": """"}"
goa,05/2021,Snehi,1601,760,84.41,36,"{""region_coordinator"": ""D"", ""notes"": """"}"
goa,06/2021,iCALL,31,24,77.1,13,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
GOA,07/2021,Vandrevala Foundation,1970,1050,240.76,33,"{""region_coordinator"": ""D"", ""notes"": null}"
Goa,08/2021,AASRA,105,43,73.69,2,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
Goa,09/2021,Vandrevala Foundation,1965,223,282.57,33,"{""region_coordinator"": ""D"", ""notes"": null}"
Goa,10/2021,Samaritans,985,286,261.97,4,"{""region_coordinator"": ""B"", ""notes"": null}"
Goa,11/2021,Snehi,1652,1652,299.24,30,"{""region_coordinator"": ""D"", ""notes"": """"}"
goa,12/2021,Vandrevala Foundation,860,280,240.35,17,"{'region_coordinator': 'A', 'notes': 'covered schools'}"
goa,01/2022,Vandrevala Foundation,1378,1070,179.46,7,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
goa,2022-02,Samaritans,567,514,92.29,4,"{'region_coordinator': 'D', 'notes': ''}"
Goa,03/2022,Vandrevala Foundation,161,20,141.75,6,"{""region_coordinator"": ""B"", ""notes"": """"}"
GOA,04/2022,Vandrevala Foundation,1962,1931,165.22,2,"{'region_coordinator': 'A', 'notes': None}"
GOA,05/2022,Snehi,1058,497,145.85,24,"{'region_coordinator': 'C', 'notes': 'camp in rural area'}"
Goa,06/2022,Snehi,740,585,197.86,24,"{""region_coordinator"": ""B"", ""notes"": null}"
Goa,07/2022,Vandrevala Foundation,1873,1195,46.61,24,"{""region_coordinator"": ""D"", ""notes"": """"}"
Goa,08/2022,Samaritans,110,81,152.87,46,"{""region_coordinator"": ""B"", ""notes"": null}"
GOA,09/2022,Vandrevala Foundation,118,118,168.49,16,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
goa,10/2022,Snehi,1963,366,22.23,42,"{""region_coordinator"": ""D"", ""notes"": null}"
Goa,11/2022,Snehi,1570,287,40.09,45,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
Goa,12/2022,Vandrevala Foundation,807,564,219.74,28,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
Tripura,2015-01,Vandrevala Foundation,211,12,60.42,5,"{""region_coordinator"": ""C"", ""notes"": """"}"
Tripura,02/2015,Snehi,1241,744,24.63,35,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
Tripura,03/2015,Snehi,425,105,162.38,24,"{""region_coordinator"": ""B"", ""notes"": """"}"
Tripura,04/2015,Snehi,682,231,150.24,37,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
Tripura,05/2015,Vandrevala Foundation,1300,1027,210.8,42,"{""region_coordinator"": ""A"", ""notes"": """"}"
Tripura,06/2015,AASRA,1238,831,244.36,34,"{""region_coordinator"": ""C"", ""notes"": """"}"
TRIPURA,07/2015,Samaritans,1278,56,221.69,22,"{""region_coordinator"": ""B"", ""notes"": null}"
Tripura,08/2015,Samaritans,473,89,80.48,3,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
Tripura,09/2015,AASRA,1843,1003,181.01,20,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
TRIPURA,10/2015,AASRA,1810,406,128.12,22,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
Tripura,11/2015,Snehi,200,200,208.5,4,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
TRIPURA,12/2015,Snehi,873k,873,121.84,50,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
Tripura,01/2016,Snehi,130,21,279.02,16,"{""region_coordinator"": ""B"", ""notes"": """"}"
Tripura,02/2016,samaritans,1079,551,118.65,39,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
tripura,03/2016,AASRA,1166,641,67.12,31,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
Tripura,04/2016,Vandrevala Foundation,1521,908,245.67,18,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
Trippra,05/2016,Snehi,1642,1183,38.85,25,"{""region_coordinator"": ""C"", ""notes"": """"}"
Tripura,06/2016,Vandrevala Foundation,817,349,66.56,44,"{""region_coordinator"": ""C"", ""notes"": """"}"
Tripura,2016-07,Vandrevala Foundation,1292,893,236.67,9,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
tripura,08/2016,iCALL,723,257,156.51,28,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
TRIPURA,09/2016,iCALL,1796,1300,273.37,37,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
Tripura,10/2016,iCALL,1555,1100,26.47,16,"{""region_coordinator"": ""A"", ""notes"": """"}"
Tripura,2016-11,Snehi,1118,976,190.37,38,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
Tripura,12/2016,AASRA,1617,359,229.16,4,"{'region_coordinator': 'C', 'notes': ''}"
TRIPURA,01/2017,Samaritans,1046k,763,93.4,5,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
tripura,02/2017,Snehi,1551,222,90.48,43,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
tripura,03/2017,iCALL,1877,1523,111.9,22,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
Tripura,04/2017,AASRA,274,24,16.9,7,"{'region_coordinator': 'A', 'notes': None}"
Tripura,05/2017,Snehi,199,87,165.29,29,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
Tripura,06/2017,AASRA,786,674,15.43,8,"{""region_coordinator"": ""C"", ""notes"": """"}"
TRIPURA,07/2017,Vandrevala Foundation,724,40,159.67,25,"{'region_coordinator': 'A', 'notes': 'covered schools'}"
tripura,08/2017,Snehi,623,206,25.25,48,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
Tripura,09/2017,Vandrevala Foundation,1516,1299,133.74,35,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
Tripura,10/2017,iCALL,965,937,219.29,46,"{""region_coordinator"": ""B"", ""notes"": """"}"
tripura,11/2017,iCALL,384,184,7.23,23,"{""region_coordinator"": ""A"", ""notes"": """"}"
tripura,12/2017,Vandrevala Foundation,317,317,182.46,13,"{'region_coordinator': 'C', 'notes': None}"
Tripura,01/2018,Vandrevala Foundation,553,553,122.49,42,"{'region_coordinator': 'D', 'notes': ''}"
Tripura,02/2018,Samaritans,1592,352,135.45,24,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
Tripura,03/2018,Vandrevala Foundation,284,42,124.12,27,"{""region_coordinator"": ""B"", ""notes"": """"}"
Tripura,04/2018,Vandrevala Foundation,1980,1121,30.08,47,"{""region_coordinator"": ""C"", ""notes"": null}"
Tripura,05/2018,iCALL,1736,1367,235.76,37,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
tripura,2018-06,Samaritans,732,103,103.79,39,"{'region_coordinator': 'B', 'notes': None}"
Tripura,07/2018,Samaritans,1998,1920,73.16,41,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
Tripura,08/2018,iCALL,1687,1555,265.3,29,"{""region_coordinator"": ""A"", ""notes"": """"}"
Tripura,09/2018,Vandrevala Foundation,1105,875,285.14,4,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
Tripura,10/2018,AASRA,1527,312,244.77,8,"{""region_coordinator"": ""D"", ""notes"": """"}"
Tripura,2018-11,Vandrevala Foundation,558,550,43.61,14,"{""region_coordinator"": ""C"", ""notes"": null}"
tripura,12/2018,Vandrevala Foundation,1894,1873,242.36,33,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
Tripura,01/2019,iCALL,1577,33,184.77,29,"{""region_coordinator"": ""D"", ""notes"": null}"
tripura,2019-02,Snehi,303,88,195.49,27,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
TRIPURA,03/2019,Samaritans,453,453,245.04,50,"{'region_coordinator': 'B', 'notes': None}"
Tripura,2019-04,Vandrevala Foundation,1659,1030,214.85,37,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Tripura,05/2019,iCALL,1142,939,181.53,21,"{""region_coordinator"": ""A"", ""notes"": null}"
Tripura,06/2019,AASRA,1837,1229,226.99,48,"{""region_coordinator"": ""D"", ""notes"": null}"
Tripura,07/2019,iCALL,19k,19,88.36,8,"{""region_coordinator"": ""A"", ""notes"": """"}"
Tripura,08/2019,AASRA,1752,1131,77.98,24,"{""region_coordinator"": ""B"", ""notes"": """"}"
tripura,09/2019,Vandrevala Foundation,593,376,242.05,39,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
Tripura,10/2019,iCALL,255,123,54.02,19,"{""region_coordinator"": ""D"", ""notes"": null}"
Tripura,11/2019,Samaritans,738,529,96.1,25,"{""region_coordinator"": ""C"", ""notes"": """"}"
Tripura,12/2019,iCALL,2000,120,206.76,6,"{'region_coordinator': 'C', 'notes': None}"
Tripura,01/2020,Snehi,210,29,298.86,13,"{'region_coordinator': 'A', 'notes': ''}"
TRIPURA,02/2020,Vandrevala Foundation,193,193,263.38,5,"{""region_coordinator"": ""D"", ""notes"": null}"
TRIPURA,03/2020,iCALL,1166,258,60.1,46,"{'region_coordinator': 'B', 'notes': ''}"
Tripura,04/2020,Samaritans,1759,1281,289.32,8,"{""region_coordinator"": ""C"", ""notes"": """"}"
Tripura,05/2020,vandrevala foundation,1426,1426,90.36,44,"{""region_coordinator"": ""D"", ""notes"": """"}"
Tripura,06/2020,Vandrevala Foundation,1524,1129,199.06,24,"{""region_coordinator"": ""D"", ""notes"": """"}"
tripura,07/2020,AASRA,1709k,1709,218.95,10,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
TRIPURA,08/2020,iCALL,953,582,92.44,38,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
Tripura,09/2020,Vandrevala Foundation,1948,1724,86.1,1,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
Tripura,10/2020,Snehi,868,464,112.92,0,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
TRIPURA,11/2020,iCALL,1326,623,145.79,3,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
tripura,12/2020,iCALL,901,900,288.29,0,"{'region_coordinator': 'A', 'notes': ''}"
Tripura,01/2021,AASRA,1004,781,88.7,48,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Tripura,02/2021,samaritans,1563,1383,79.84,37,"{""region_coordinator"": ""D"", ""notes"": null}"
Tripura,03/2021,Samaritans,410,276,258.22,48,"{""region_coordinator"": ""C"", ""notes"": """"}"
Tripura,2021-04,Snehi,901,426,144.44,19,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
Tripura,05/2021,samaritans,936k,936,266.63,3,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
Tripura,06/2021,Samaritans,670,670,208.26,13,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
Tripura,07/2021,AASRA,1335,637,186.08,35,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
Tripura,08/2021,AASRA,1007,228,241.52,29,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
TRIPURA,09/2021,Vandrevala Foundation,310,39,60.03,32,"{""region_coordinator"": ""B"", ""notes"": """"}"
TRIPURA,10/2021,AASRA,1811,1808,244.27,7,"{""region_coordinator"": ""C"", ""notes"": """"}"
tripura,11/2021,iCALL,917,265,176.27,32,"{""region_coordinator"": ""B"", ""notes"": null}"
TRIPURA,12/2021,Snehi,915,186,237.61,0,"{""region_coordinator"": ""B"", ""notes"": """"}"
TRIPURA,01/2022,Samaritans,445,264,100.43,33,"{""region_coordinator"": ""A"", ""notes"": null}"
Tripura,02/2022,Vandrevala Foundation,526,234,19.63,48,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
Tripura,03/2022,Samaritans,1863,359,236.07,10,"{""region_coordinator"": ""B"", ""notes"": ""camp in rural area""}"
tripura,04/2022,AASRA,70,70,285.48,10,"{""region_coordinator"": ""A"", ""notes"": null}"
TRIPURA,05/2022,iCALL,1213,636,83.63,8,"{'region_coordinator': 'C', 'notes': None}"
tripura,2022-06,iCALL,1040,133,225.87,6,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
Tripura,07/2022,Vandrevala Foundation,1124,709,197.69,3,"{'region_coordinator': 'A', 'notes': 'covered schools'}"
Tripura,2022-08,Vandrevala Foundation,977,934,95.92,17,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
tripura,09/2022,Samaritans,52,52,71.64,29,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
tripura,10/2022,Vandrevala Foundation,589,433,75.06,40,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
tripura,11/2022,Snehi,1188,940,82.15,8,"{""region_coordinator"": ""C"", ""notes"": """"}"
Tripura,12/2022,Snehi,201k,199,32.55,14,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
Manipur,01/2015,Snehi,1968,1381,209.48,12,"{""region_coordinator"": ""B"", ""notes"": """"}"
Manipur,02/2015,icall,321,149,240.88,37,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
Manipur,2015-03,iCALL,296,54,258.41,14,"{""region_coordinator"": ""C"", ""notes"": """"}"
Manipur,04/2015,Snehi,1719,1196,213.64,21,"{""region_coordinator"": ""A"", ""notes"": """"}"
MANIPUR,05/2015,iCALL,792,423,118.19,6,"{""region_coordinator"": ""D"", ""notes"": """"}"
manipur,06/2015,iCALL,81,0,69.2,0,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
MANIPUR,07/2015,Vandrevala Foundation,1922,121,77.68,21,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
Manipur,08/2015,Snehi,1994,1994,16.55,34,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
Manipur,09/2015,Snehi,1617,316,212.54,49,"{""region_coordinator"": ""B"", ""notes"": ""covered schools""}"
Manipur,10/2015,Samaritans,712,599,96.85,50,"{'region_coordinator': 'C', 'notes': ''}"
Manipur,11/2015,Snehi,7,7,219.58,6,"{'region_coordinator': 'A', 'notes': ''}"
Manipur,12/2015,Samaritans,929k,264,223.69,11,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
MANIPUR,01/2016,iCALL,1261,249,22.13,6,"{""region_coordinator"": ""C"", ""notes"": null}"
Manipur,02/2016,iCALL,295,114,49.9,23,"{""region_coordinator"": ""A"", ""notes"": null}"
Manipur,03/2016,AASRA,1373,349,203.59,7,"{""region_coordinator"": ""A"", ""notes"": """"}"
Manipur,04/2016,Snehi,1663,1279,219.75,20,"{""region_coordinator"": ""D"", ""notes"": null}"
Manipur,05/2016,AASRA,1937,1904,250.25,40,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
Manipur,06/2016,Snehi,432,258,205.02,19,"{'region_coordinator': 'D', 'notes': None}"
Manipur,07/2016,aasra,829,317,71.99,29,"{""region_coordinator"": ""D"", ""notes"": """"}"
Manipur,2016-08,Samaritans,112,61,255.92,48,"{'region_coordinator': 'A', 'notes': 'covered schools'}"
Manipur,09/2016,Snehi,1200,874,40.93,42,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
Manipur,2016-10,AASRA,505,386,220.2,44,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
Manipur,11/2016,AASRA,251,8,93.84,7,"{'region_coordinator': 'D', 'notes': 'covered schools'}"
manipur,12/2016,Samaritans,1480,928,292.2,30,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
manipur,01/2017,snehi,1122,636,188.9,25,"{""region_coordinator"": ""C"", ""notes"": null}"
Manipur,02/2017,Samaritans,1912,1743,296.05,20,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
manipur,03/2017,iCALL,1326,481,193.9,33,"{""region_coordinator"": ""C"", ""notes"": """"}"
Manipur,04/2017,iCALL,981,80,193.25,27,"{""region_coordinator"": ""D"", ""notes"": """"}"
Manipur,2017-05,Vandrevala Foundation,1218,6,192.66,2,"{'region_coordinator': 'D', 'notes': 'camp in rural area'}"
Manipur,06/2017,iCALL,24,24,29.75,8,"{""region_coordinator"": ""B"", ""notes"": null}"
MANIPUR,2017-07,AASRA,270,270,89.44,20,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
MANIPUR,08/2017,Samaritans,335,121,264.32,30,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Manipur,09/2017,Vandrevala Foundation,128,18,25.46,18,"{'region_coordinator': 'D', 'notes': 'covered schools'}"
Manipur,10/2017,iCALL,783,686,122.61,12,"{""region_coordinator"": ""C"", ""notes"": """"}"
Manipur,11/2017,Samaritans,1478,154,144.35,15,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
Manipur,12/2017,iCALL,1810,1671,114.86,13,"{""region_coordinator"": ""C"", ""notes"": null}"
MANIPUR,01/2018,Vandrevala Foundation,314,87,70.82,23,"{'region_coordinator': 'C', 'notes': 'covered schools'}"
Manipur,02/2018,Snehi,898,198,187.75,36,"{'region_coordinator': 'A', 'notes': ''}"
vanipur,2018-03,Vandrevala Foundation,588,546,82.27,3,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
MANIPUR,04/2018,iCALL,1611,127,230.49,25,"{""region_coordinator"": ""D"", ""notes"": null}"
Manipur,05/2018,Snehi,146,141,17.93,14,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
Manipur,06/2018,AASRA,1177,595,174.78,30,"{""region_coordinator"": ""D"", ""notes"": """"}"
manipur,07/2018,iCALL,1889k,811,141.45,45,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
Manipur,08/2018,Vandrevala Foundation,1837,386,264.08,32,"{""region_coordinator"": ""B"", ""notes"": null}"
Manipur,09/2018,Samaritans,573,441,191.83,24,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
Manipur,10/2018,Samaritans,1938,482,89.51,19,"{""region_coordinator"": ""D"", ""notes"": null}"
MANIPUR,11/2018,Snehi,1946k,1217,116.24,35,"{'region_coordinator': 'A', 'notes': ''}"
Manipur,12/2018,iCALL,255,255,6.0,41,"{'region_coordinator': 'C', 'notes': None}"
Manipur,01/2019,Vandrevala Foundation,503,274,292.74,13,"{""region_coordinator"": ""D"", ""notes"": """"}"
Manipur,02/2019,AASRA,379,76,137.26,27,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Manipur,03/2019,iCALL,1642,1373,179.64,22,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
MANIPUR,04/2019,iCALL,572,350,46.97,43,"{""region_coordinator"": ""C"", ""notes"": ""camp in rural area""}"
manipur,05/2019,AASRA,53,53,86.13,18,"{'region_coordinator': 'D', 'notes': None}"
Manipur,06/2019,AASRA,1444,1049,224.43,44,"{'region_coordinator': 'D', 'notes': None}"
Manipur,2019-07,AASRA,971,411,34.62,35,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
Manipur,08/2019,AASRA,1555,1281,17.0,37,"{""region_coordinator"": ""A"", ""notes"": ""covered schools""}"
MANIPUR,2019-09,Vandrevala Foundation,205,67,102.85,49,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
manipur,10/2019,Vandrevala Foundation,1749,483,138.85,2,"{""region_coordinator"": ""A"", ""notes"": ""camp in rural area""}"
manipur,11/2019,Samaritans,1841,779,291.15,11,"{""region_coordinator"": ""B"", ""notes"": """"}"
Manipur,12/2019,Snehi,455,3,176.94,2,"{'region_coordinator': 'D', 'notes': ''}"
Manipur,01/2020,vandrevala foundation,907,675,107.16,5,"{""region_coordinator"": ""D"", ""notes"": ""camp in rural area""}"
Manipur,02/2020,Snehi,1819,706,287.79,37,"{'region_coordinator': 'A', 'notes': None}"
MANIPUR,03/2020,iCALL,34,30,13.06,28,"{""region_coordinator"": ""D"", ""notes"": """"}"
Manipur,04/2020,AASRA,1238,269,153.38,32,"{'region_coordinator': 'B', 'notes': 'covered schools'}"
manipur,05/2020,AASRA,201,53,298.36,3,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
manipur,06/2020,Samaritans,556,433,107.44,33,"{""region_coordinator"": ""C"", ""notes"": null}"
Manipur,07/2020,Vandrevala Foundation,1554,437,282.22,36,"{""region_coordinator"": ""C"", ""notes"": """"}"
Manipur,08/2020,AASRA,1976,166,13.76,17,"{'region_coordinator': 'C', 'notes': ''}"
Manipur,09/2020,Samaritans,544,487,87.99,48,"{""region_coordinator"": ""B"", ""notes"": """"}"
MANIPUR,10/2020,iCALL,41,41,122.48,25,"{""region_coordinator"": ""D"", ""notes"": ""covered schools""}"
Manipur,11/2020,Snehi,144,30,23.23,4,"{'region_coordinator': 'C', 'notes': None}"
Manipur,12/2020,Vandrevala Foundation,637,180,255.22,38,"{""region_coordinator"": ""C"", ""notes"": """"}"
Manipur,01/2021,Samaritans,1451,872,240.74,7,"{'region_coordinator': 'A', 'notes': 'camp in rural area'}"
Manipur,2021-02,Snehi,335,335,29.78,9,"{'region_coordinator': 'B', 'notes': ''}"
manipur,03/2021,iCALL,519,360,290.18,47,"{'region_coordinator': 'D', 'notes': None}"
Manipur,04/2021,AASRA,474,334,286.41,23,"{'region_coordinator': 'A', 'notes': None}"
Manipur,2021-05,Vandrevala Foundation,864,688,45.32,33,"{'region_coordinator': 'C', 'notes': 'camp in rural area'}"
MANIPUR,06/2021,Snehi,1206k,460,52.42,1,"{'region_coordinator': 'B', 'notes': None}"
Manipur,07/2021,Samaritans,237,196,158.88,28,"{'region_coordinator': 'A', 'notes': ''}"
Manipur,2021-08,Samaritans,1300,28,31.81,20,"{""region_coordinator"": ""C"", ""notes"": ""covered schools""}"
Manipur,09/2021,Snehi,909,415,63.75,46,"{'region_coordinator': 'B', 'notes': 'camp in rural area'}"
manipur,10/2021,Snehi,285,163,212.47,9,"{'region_coordinator': 'D', 'notes': ''}"
