State,Year,Facility_Type,Count,Facility_Details
Goa,2015,Mental Health Clinic,23,"[{""name"": ""Mental Health Clinic_Goa_2015_0"", ""beds"": 15, ""psychiatrists"": 9, ""counselors"": 9}]"
Goa,2015,Rehab Center,32,"[{'name': 'Rehab Center_Goa_2015_0', 'beds': 116, 'psychiatrists': 8, 'counselors': 13}, {'name': 'Rehab Center_Goa_2015_1', 'beds': 36, 'psychiatrists': 1, 'counselors': 16}]"
GOA,2015,NGO Center,26,"[{""name"": ""NGO Center_Goa_2015_0"", ""beds"": 44, ""psychiatrists"": 5, ""counselors"": 15}, {""name"": ""NGO Center_Goa_2015_1"", ""beds"": 87, ""psychiatrists"": 3, ""counselors"": 6}, {""name"": ""NGO Center_Goa_2015_2"", ""beds"": 111, ""psychiatrists"": 5, ""counselors"": 17}, {""name"": ""NGO Center_Goa_2015_3"", ""beds"": 136, ""psychiatrists"": 9, ""counselors"": 12}]"
Goa,2015,Teletherapy Service,7,
goa,2016,Hospital,42,"[{'name': 'Hospital_Goa_2016_0', 'beds': 45, 'psychiatrists': 4, 'counselors': 18}, {'name': 'Hospital_Goa_2016_1', 'beds': 54, 'psychiatrists': 10, 'counselors': 4}, {'name': 'Hospital_Goa_2016_2', 'beds': 138, 'psychiatrists': 2, 'counselors': 16}, {'name': 'Hospital_Goa_2016_3', 'beds': 159, 'psychiatrists': 9, 'counselors': 1}, {'name': 'Hospital_Goa_2016_4', 'beds': 139, 'psychiatrists': 5, 'counselors': 15}]"
Goa,2016,Mental Health Clinic,46,"[{""name"": ""Mental Health Clinic_Goa_2016_0"", ""beds"": 15, ""psychiatrists"": 8, ""counselors"": 14}, {""name"": ""Mental Health Clinic_Goa_2016_1"", ""beds"": 45, ""psychiatrists"": 5, ""counselors"": 15}, {""name"": ""Mental Health Clinic_Goa_2016_2"", ""beds"": 94, ""psychiatrists"": 5, ""counselors"": 0}]"
goa,2016,Rehab Center,41,
goa,2016,NGO Center,11,"[{""name"": ""NGO Center_Goa_2016_0"", ""beds"": 37, ""psychiatrists"": 7, ""counselors"": 16}, {""name"": ""NGO Center_Goa_2016_1"", ""beds"": 75, ""psychiatrists"": 8, ""counselors"": 3}]"
Goa,2016,Teletherapy Service,41,"[{""name"": ""Teletherapy Service_Goa_2016_0"", ""beds"": 72, ""psychiatrists"": 5, ""counselors"": 7}, {""name"": ""Teletherapy Service_Goa_2016_1"", ""beds"": 180, ""psychiatrists"": 4, ""counselors"": 19}]"
Goa,2017,Hospital,8,"[{'name': 'Hospital_Goa_2017_0', 'beds': 113, 'psychiatrists': 9, 'counselors': 19}, {'name': 'Hospital_Goa_2017_1', 'beds': 92, 'psychiatrists': 4, 'counselors': 4}, {'name': 'Hospital_Goa_2017_2', 'beds': 8, 'psychiatrists': 2, 'counselors': 11}]"
Goa,2017,Mental Health Clinic,48,"[{""name"": ""Mental Health Clinic_Goa_2017_0"", ""beds"": 63, ""psychiatrists"": 2, ""counselors"": 10}]"
Goa,2017,Rehab Center,21,"[{""name"": ""Rehab Center_Goa_2017_0"", ""beds"": 39, ""psychiatrists"": 4, ""counselors"": 5}]"
Goa,2017,NGO Center,18,"[{""name"": ""NGO Center_Goa_2017_0"", ""beds"": 36, ""psychiatrists"": 0, ""counselors"": 20}, {""name"": ""NGO Center_Goa_2017_1"", ""beds"": 154, ""psychiatrists"": 6, ""counselors"": 5}, {""name"": ""NGO Center_Goa_2017_2"", ""beds"": 83, ""psychiatrists"": 7, ""counselors"": 15}, {""name"": ""NGO Center_Goa_2017_3"", ""beds"": 161, ""psychiatrists"": 3, ""counselors"": 10}, {""name"": ""NGO Center_Goa_2017_4"", ""beds"": 41, ""psychiatrists"": 4, ""counselors"": 2}]"
Goa,2017,Teletherapy Service,46,"[{""name"": ""Teletherapy Service_Goa_2017_0"", ""beds"": 149, ""psychiatrists"": 8, ""counselors"": 12}, {""name"": ""Teletherapy Service_Goa_2017_1"", ""beds"": 96, ""psychiatrists"": 6, ""counselors"": 14}]"
GOA,2018,Hospital,48,"[{""name"": ""Hospital_Goa_2018_0"", ""beds"": 101, ""psychiatrists"": 3, ""counselors"": 15}, {""name"": ""Hospital_Goa_2018_1"", ""beds"": 57, ""psychiatrists"": 2, ""counselors"": 16}, {""name"": ""Hospital_Goa_2018_2"", ""beds"": 130, ""psychiatrists"": 8, ""counselors"": 12}]"
GOA,2018,Mental Health Clinic,42,
Goa,2018,Rehab Center,16,"[{""name"": ""Rehab Center_Goa_2018_0"", ""beds"": 79, ""psychiatrists"": 4, ""counselors"": 4}]"
GOA,2018,NGO Center,6,"[{""name"": ""NGO Center_Goa_2018_0"", ""beds"": 32, ""psychiatrists"": 4, ""counselors"": 9}, {""name"": ""NGO Center_Goa_2018_1"", ""beds"": 6, ""psychiatrists"": 1, ""counselors"": 8}, {""name"": ""NGO Center_Goa_2018_2"", ""beds"": 185, ""psychiatrists"": 7, ""counselors"": 4}]"
Goa,2018,Teletherapy Service,46,"[{""name"": ""Teletherapy Service_Goa_2018_0"", ""beds"": 147, ""psychiatrists"": 3, ""counselors"": 20}, {""name"": ""Teletherapy Service_Goa_2018_1"", ""beds"": 3, ""psychiatrists"": 4, ""counselors"": 10}]"
goa,2019,Hospital,34,
Goa,2019,Mental Health Clinic,41,
goa,2019,Rehab Center,11,"[{""name"": ""Rehab Center_Goa_2019_0"", ""beds"": 159, ""psychiatrists"": 8, ""counselors"": 10}]"
GOA,2019,NGO Center,10,
Goa,2019,Teletherapy Service,7,"[{""name"": ""Teletherapy Service_Goa_2019_0"", ""beds"": 150, ""psychiatrists"": 9, ""counselors"": 3}, {""name"": ""Teletherapy Service_Goa_2019_1"", ""beds"": 181, ""psychiatrists"": 0, ""counselors"": 1}]"
goa,2020,Hospital,5,"[{""name"": ""Hospital_Goa_2020_0"", ""beds"": 118, ""psychiatrists"": 10, ""counselors"": 11}, {""name"": ""Hospital_Goa_2020_1"", ""beds"": 41, ""psychiatrists"": 8, ""counselors"": 19}, {""name"": ""Hospital_Goa_2020_2"", ""beds"": 126, ""psychiatrists"": 7, ""counselors"": 15}]"
goa,2020,Mental Health Clinic,6,
goa,2020,Rehab Center,28,
Goa,2020,NGO Center,28,"[{'name': 'NGO Center_Goa_2020_0', 'beds': 3, 'psychiatrists': 3, 'counselors': 9}, {'name': 'NGO Center_Goa_2020_1', 'beds': 16, 'psychiatrists': 4, 'counselors': 4}, {'name': 'NGO Center_Goa_2020_2', 'beds': 183, 'psychiatrists': 4, 'counselors': 14}, {'name': 'NGO Center_Goa_2020_3', 'beds': 146, 'psychiatrists': 9, 'counselors': 6}, {'name': 'NGO Center_Goa_2020_4', 'beds': 172, 'psychiatrists': 9, 'counselors': 11}]"
Goa,2020,Teletherapy Service,21,"[{""name"": ""Teletherapy Service_Goa_2020_0"", ""beds"": 156, ""psychiatrists"": 4, ""counselors"": 18}, {""name"": ""Teletherapy Service_Goa_2020_1"", ""beds"": 84, ""psychiatrists"": 8, ""counselors"": 6}]"
GOA,2021,Hospital,6,"[{""name"": ""Hospital_Goa_2021_0"", ""beds"": 56, ""psychiatrists"": 3, ""counselors"": 3}, {""name"": ""Hospital_Goa_2021_1"", ""beds"": 136, ""psychiatrists"": 7, ""counselors"": 10}]"
goa,2021,Mental Health Clinic,10,"[{""name"": ""Mental Health Clinic_Goa_2021_0"", ""beds"": 112, ""psychiatrists"": 8, ""counselors"": 5}, {""name"": ""Mental Health Clinic_Goa_2021_1"", ""beds"": 72, ""psychiatrists"": 4, ""counselors"": 6}, {""name"": ""Mental Health Clinic_Goa_2021_2"", ""beds"": 76, ""psychiatrists"": 7, ""counselors"": 0}]"
Goa,2021,Rehab Center,30,
Goa,2021,NGO Center,21,"[{""name"": ""NGO Center_Goa_2021_0"", ""beds"": 166, ""psychiatrists"": 8, ""counselors"": 13}, {""name"": ""NGO Center_Goa_2021_1"", ""beds"": 13, ""psychiatrists"": 1, ""counselors"": 15}, {""name"": ""NGO Center_Goa_2021_2"", ""beds"": 118, ""psychiatrists"": 8, ""counselors"": 10}]"
Goa,2021,Teletherapy Service,16,"[{""name"": ""Teletherapy Service_Goa_2021_0"", ""beds"": 31, ""psychiatrists"": 5, ""counselors"": 13}]"
Goa,2022,Hospital,23,"[{""name"": ""Hospital_Goa_2022_0"", ""beds"": 193, ""psychiatrists"": 6, ""counselors"": 0}]"
Goa,2022,Mental Health Clinic,30,"[{""name"": ""Mental Health Clinic_Goa_2022_0"", ""beds"": 186, ""psychiatrists"": 6, ""counselors"": 4}, {""name"": ""Mental Health Clinic_Goa_2022_1"", ""beds"": 154, ""psychiatrists"": 2, ""counselors"": 12}]"
Goa,2022,Rehab Center,19,"[{'name': 'Rehab Center_Goa_2022_0', 'beds': 66, 'psychiatrists': 2, 'counselors': 3}]"
Goa,2022,NGO Center,34,"[{""name"": ""NGO Center_Goa_2022_0"", ""beds"": 37, ""psychiatrists"": 2, ""counselors"": 5}, {""name"": ""NGO Center_Goa_2022_1"", ""beds"": 195, ""psychiatrists"": 2, ""counselors"": 13}, {""name"": ""NGO Center_Goa_2022_2"", ""beds"": 18, ""psychiatrists"": 5, ""counselors"": 20}, {""name"": ""NGO Center_Goa_2022_3"", ""beds"": 182, ""psychiatrists"": 7, ""counselors"": 13}]"
goa,2022,Teletherapy Service,40,"[{""name"": ""Teletherapy Service_Goa_2022_0"", ""beds"": 32, ""psychiatrists"": 2, ""counselors"": 10}, {""name"": ""Teletherapy Service_Goa_2022_1"", ""beds"": 66, ""psychiatrists"": 1, ""counselors"": 14}]"
TRIPURA,2010,Hospital,49,
TRIPURA,2010,Mental Health Clinic,47,"[{""name"": ""Mental Health Clinic_Tripura_2010_0"", ""beds"": 62, ""psychiatrists"": 7, ""counselors"": 10}]"
tripura,2010,Rehab Center,4,"[{""name"": ""Rehab Center_Tripura_2010_0"", ""beds"": 87, ""psychiatrists"": 3, ""counselors"": 3}, {""name"": ""Rehab Center_Tripura_2010_1"", ""beds"": 158, ""psychiatrists"": 10, ""counselors"": 5}, {""name"": ""Rehab Center_Tripura_2010_2"", ""beds"": 198, ""psychiatrists"": 1, ""counselors"": 1}, {""name"": ""Rehab Center_Tripura_2010_3"", ""beds"": 107, ""psychiatrists"": 8, ""counselors"": 9}]"
Tripura,2010,NGO Center,32,
Tripura,2010,Teletherapy Service,7,
Tripura,2011,Hospital,21,
Tripura,2011,Mental Health Clinic,27,"[{""name"": ""Mental Health Clinic_Tripura_2011_0"", ""beds"": 115, ""psychiatrists"": 2, ""counselors"": 1}, {""name"": ""Mental Health Clinic_Tripura_2011_1"", ""beds"": 19, ""psychiatrists"": 7, ""counselors"": 0}, {""name"": ""Mental Health Clinic_Tripura_2011_2"", ""beds"": 122, ""psychiatrists"": 6, ""counselors"": 1}, {""name"": ""Mental Health Clinic_Tripura_2011_3"", ""beds"": 180, ""psychiatrists"": 1, ""counselors"": 14}, {""name"": ""Mental Health Clinic_Tripura_2011_4"", ""beds"": 32, ""psychiatrists"": 4, ""counselors"": 2}]"
Tripura,2011,Rehab Center,22,
tripura,2011,NGO Center,38,"[{'name': 'NGO Center_Tripura_2011_0', 'beds': 79, 'psychiatrists': 1, 'counselors': 13}, {'name': 'NGO Center_Tripura_2011_1', 'beds': 179, 'psychiatrists': 10, 'counselors': 12}, {'name': 'NGO Center_Tripura_2011_2', 'beds': 115, 'psychiatrists': 7, 'counselors': 5}, {'name': 'NGO Center_Tripura_2011_3', 'beds': 10, 'psychiatrists': 5, 'counselors': 20}, {'name': 'NGO Center_Tripura_2011_4', 'beds': 197, 'psychiatrists': 9, 'counselors': 6}]"
Tripura,2011,Teletherapy Service,24,
TRIPURA,2012,Hospital,24,"[{""name"": ""Hospital_Tripura_2012_0"", ""beds"": 65, ""psychiatrists"": 6, ""counselors"": 6}, {""name"": ""Hospital_Tripura_2012_1"", ""beds"": 3, ""psychiatrists"": 4, ""counselors"": 9}]"
Tripura,2012,Mental Health Clinic,35,"[{""name"": ""Mental Health Clinic_Tripura_2012_0"", ""beds"": 127, ""psychiatrists"": 0, ""counselors"": 2}, {""name"": ""Mental Health Clinic_Tripura_2012_1"", ""beds"": 27, ""psychiatrists"": 10, ""counselors"": 10}]"
Tripura,2012,Rehab Center,48,"[{""name"": ""Rehab Center_Tripura_2012_0"", ""beds"": 141, ""psychiatrists"": 1, ""counselors"": 10}, {""name"": ""Rehab Center_Tripura_2012_1"", ""beds"": 85, ""psychiatrists"": 7, ""counselors"": 17}, {""name"": ""Rehab Center_Tripura_2012_2"", ""beds"": 15, ""psychiatrists"": 0, ""counselors"": 6}, {""name"": ""Rehab Center_Tripura_2012_3"", ""beds"": 49, ""psychiatrists"": 4, ""counselors"": 4}, {""name"": ""Rehab Center_Tripura_2012_4"", ""beds"": 134, ""psychiatrists"": 0, ""counselors"": 9}]"
tripura,2012,NGO Center,17,"[{'name': 'NGO Center_Tripura_2012_0', 'beds': 5, 'psychiatrists': 9, 'counselors': 8}, {'name': 'NGO Center_Tripura_2012_1', 'beds': 15, 'psychiatrists': 5, 'counselors': 5}, {'name': 'NGO Center_Tripura_2012_2', 'beds': 47, 'psychiatrists': 10, 'counselors': 4}, {'name': 'NGO Center_Tripura_2012_3', 'beds': 74, 'psychiatrists': 6, 'counselors': 5}, {'name': 'NGO Center_Tripura_2012_4', 'beds': 136, 'psychiatrists': 8, 'counselors': 13}]"
Tripura,2012,Teletherapy Service,13,"[{""name"": ""Teletherapy Service_Tripura_2012_0"", ""beds"": 193, ""psychiatrists"": 10, ""counselors"": 19}, {""name"": ""Teletherapy Service_Tripura_2012_1"", ""beds"": 14, ""psychiatrists"": 8, ""counselors"": 12}]"
Tripura,2013,Hospital,19,"[{""name"": ""Hospital_Tripura_2013_0"", ""beds"": 143, ""psychiatrists"": 7, ""counselors"": 1}]"
TRIPURA,2013,Mental Health Clinic,37,"[{'name': 'Mental Health Clinic_Tripura_2013_0', 'beds': 27, 'psychiatrists': 9, 'counselors': 0}, {'name': 'Mental Health Clinic_Tripura_2013_1', 'beds': 112, 'psychiatrists': 1, 'counselors': 18}, {'name': 'Mental Health Clinic_Tripura_2013_2', 'beds': 111, 'psychiatrists': 9, 'counselors': 3}]"
Tripura,2013,Rehab Center,24,"[{""name"": ""Rehab Center_Tripura_2013_0"", ""beds"": 86, ""psychiatrists"": 5, ""counselors"": 0}, {""name"": ""Rehab Center_Tripura_2013_1"", ""beds"": 115, ""psychiatrists"": 3, ""counselors"": 5}]"
Tripura,2013,NGO Center,32,"[{""name"": ""NGO Center_Tripura_2013_0"", ""beds"": 75, ""psychiatrists"": 1, ""counselors"": 14}, {""name"": ""NGO Center_Tripura_2013_1"", ""beds"": 54, ""psychiatrists"": 1, ""counselors"": 4}, {""name"": ""NGO Center_Tripura_2013_2"", ""beds"": 118, ""psychiatrists"": 4, ""counselors"": 7}]"
Tripura,2013,Teletherapy Service,7,
Tripura,2014,Hospital,46,"[{""name"": ""Hospital_Tripura_2014_0"", ""beds"": 15, ""psychiatrists"": 4, ""counselors"": 1}, {""name"": ""Hospital_Tripura_2014_1"", ""beds"": 159, ""psychiatrists"": 7, ""counselors"": 6}]"
TRIPURA,2014,Mental Health Clinic,17,"[{""name"": ""Mental Health Clinic_Tripura_2014_0"", ""beds"": 133, ""psychiatrists"": 4, ""counselors"": 5}, {""name"": ""Mental Health Clinic_Tripura_2014_1"", ""beds"": 66, ""psychiatrists"": 6, ""counselors"": 18}, {""name"": ""Mental Health Clinic_Tripura_2014_2"", ""beds"": 11, ""psychiatrists"": 1, ""counselors"": 6}, {""name"": ""Mental Health Clinic_Tripura_2014_3"", ""beds"": 15, ""psychiatrists"": 3, ""counselors"": 19}]"
Tripura,2014,Rehab Center,19,
TRIPURA,2014,NGO Center,16,
TRIPURA,2014,Teletherapy Service,50,"[{""name"": ""Teletherapy Service_Tripura_2014_0"", ""beds"": 33, ""psychiatrists"": 8, ""counselors"": 8}, {""name"": ""Teletherapy Service_Tripura_2014_1"", ""beds"": 41, ""psychiatrists"": 10, ""counselors"": 17}, {""name"": ""Teletherapy Service_Tripura_2014_2"", ""beds"": 173, ""psychiatrists"": 6, ""counselors"": 8}, {""name"": ""Teletherapy Service_Tripura_2014_3"", ""beds"": 34, ""psychiatrists"": 0, ""counselors"": 0}, {""name"": ""Teletherapy Service_Tripura_2014_4"", ""beds"": 149, ""psychiatrists"": 5, ""counselors"": 4}]"
tripura,2015,Hospital,1,
Tripura,2015,Mental Health Clinic,50,"[{""name"": ""Mental Health Clinic_Tripura_2015_0"", ""beds"": 188, ""psychiatrists"": 5, ""counselors"": 11}, {""name"": ""Mental Health Clinic_Tripura_2015_1"", ""beds"": 185, ""psychiatrists"": 0, ""counselors"": 5}]"
Tripura,2015,Rehab Center,30,
TRIPURA,2015,NGO Center,18,"[{""name"": ""NGO Center_Tripura_2015_0"", ""beds"": 0, ""psychiatrists"": 4, ""counselors"": 18}, {""name"": ""NGO Center_Tripura_2015_1"", ""beds"": 189, ""psychiatrists"": 2, ""counselors"": 17}, {""name"": ""NGO Center_Tripura_2015_2"", ""beds"": 102, ""psychiatrists"": 10, ""counselors"": 14}, {""name"": ""NGO Center_Tripura_2015_3"", ""beds"": 174, ""psychiatrists"": 9, ""counselors"": 10}, {""name"": ""NGO Center_Tripura_2015_4"", ""beds"": 10, ""psychiatrists"": 0, ""counselors"": 12}]"
Tripura,2015,Teletherapy Service,22,"[{""name"": ""Teletherapy Service_Tripura_2015_0"", ""beds"": 16, ""psychiatrists"": 2, ""counselors"": 2}]"
Tripura,2016,Hospital,39,"[{""name"": ""Hospital_Tripura_2016_0"", ""beds"": 100, ""psychiatrists"": 4, ""counselors"": 6}, {""name"": ""Hospital_Tripura_2016_1"", ""beds"": 42, ""psychiatrists"": 7, ""counselors"": 17}, {""name"": ""Hospital_Tripura_2016_2"", ""beds"": 140, ""psychiatrists"": 1, ""counselors"": 5}, {""name"": ""Hospital_Tripura_2016_3"", ""beds"": 128, ""psychiatrists"": 1, ""counselors"": 12}, {""name"": ""Hospital_Tripura_2016_4"", ""beds"": 150, ""psychiatrists"": 0, ""counselors"": 9}]"
Tripura,2016,Mental Health Clinic,44,"[{""name"": ""Mental Health Clinic_Tripura_2016_0"", ""beds"": 3, ""psychiatrists"": 8, ""counselors"": 16}]"
Tripura,2016,Rehab Center,44,
Tripura,2016,NGO Center,33,
Tripura,2016,Teletherapy Service,47,"[{""name"": ""Teletherapy Service_Tripura_2016_0"", ""beds"": 170, ""psychiatrists"": 6, ""counselors"": 13}, {""name"": ""Teletherapy Service_Tripura_2016_1"", ""beds"": 167, ""psychiatrists"": 3, ""counselors"": 5}, {""name"": ""Teletherapy Service_Tripura_2016_2"", ""beds"": 10, ""psychiatrists"": 6, ""counselors"": 12}]"
TRIPURA,2017,Hospital,38,
Tripura,2017,Mental Health Clinic,30,"[{""name"": ""Mental Health Clinic_Tripura_2017_0"", ""beds"": 57, ""psychiatrists"": 8, ""counselors"": 6}, {""name"": ""Mental Health Clinic_Tripura_2017_1"", ""beds"": 96, ""psychiatrists"": 3, ""counselors"": 10}]"
Tripura,2017,Rehab Center,0,
tripura,2017,NGO Center,8,"[{""name"": ""NGO Center_Tripura_2017_0"", ""beds"": 2, ""psychiatrists"": 6, ""counselors"": 12}, {""name"": ""NGO Center_Tripura_2017_1"", ""beds"": 182, ""psychiatrists"": 0, ""counselors"": 15}]"
Tripura,2017,Teletherapy Service,45,"[{""name"": ""Teletherapy Service_Tripura_2017_0"", ""beds"": 89, ""psychiatrists"": 4, ""counselors"": 17}, {""name"": ""Teletherapy Service_Tripura_2017_1"", ""beds"": 56, ""psychiatrists"": 10, ""counselors"": 20}, {""name"": ""Teletherapy Service_Tripura_2017_2"", ""beds"": 200, ""psychiatrists"": 0, ""counselors"": 9}]"
Tripura,2018,Hospital,18,"[{""name"": ""Hospital_Tripura_2018_0"", ""beds"": 20, ""psychiatrists"": 10, ""counselors"": 10}, {""name"": ""Hospital_Tripura_2018_1"", ""beds"": 19, ""psychiatrists"": 4, ""counselors"": 4}, {""name"": ""Hospital_Tripura_2018_2"", ""beds"": 84, ""psychiatrists"": 6, ""counselors"": 4}, {""name"": ""Hospital_Tripura_2018_3"", ""beds"": 26, ""psychiatrists"": 9, ""counselors"": 1}, {""name"": ""Hospital_Tripura_2018_4"", ""beds"": 152, ""psychiatrists"": 3, ""counselors"": 9}]"
tripura,2018,Mental Health Clinic,43,
Tripura,2018,Rehab Center,43,"[{'name': 'Rehab Center_Tripura_2018_0', 'beds': 33, 'psychiatrists': 8, 'counselors': 16}, {'name': 'Rehab Center_Tripura_2018_1', 'beds': 44, 'psychiatrists': 7, 'counselors': 12}]"
Tripura,2018,NGO Center,44,
TRIPURA,2018,Teletherapy Service,40,"[{""name"": ""Teletherapy Service_Tripura_2018_0"", ""beds"": 8, ""psychiatrists"": 0, ""counselors"": 10}, {""name"": ""Teletherapy Service_Tripura_2018_1"", ""beds"": 9, ""psychiatrists"": 0, ""counselors"": 20}, {""name"": ""Teletherapy Service_Tripura_2018_2"", ""beds"": 47, ""psychiatrists"": 6, ""counselors"": 19}]"
tripura,2019,Hospital,11,"[{""name"": ""Hospital_Tripura_2019_0"", ""beds"": 86, ""psychiatrists"": 5, ""counselors"": 14}]"
Tripura,2019,Mental Health Clinic,2,"[{""name"": ""Mental Health Clinic_Tripura_2019_0"", ""beds"": 188, ""psychiatrists"": 4, ""counselors"": 0}, {""name"": ""Mental Health Clinic_Tripura_2019_1"", ""beds"": 158, ""psychiatrists"": 4, ""counselors"": 20}, {""name"": ""Mental Health Clinic_Tripura_2019_2"", ""beds"": 135, ""psychiatrists"": 9, ""counselors"": 10}, {""name"": ""Mental Health Clinic_Tripura_2019_3"", ""beds"": 79, ""psychiatrists"": 7, ""counselors"": 19}]"
Tripura,2019,Rehab Center,19,"[{""name"": ""Rehab Center_Tripura_2019_0"", ""beds"": 164, ""psychiatrists"": 8, ""counselors"": 7}, {""name"": ""Rehab Center_Tripura_2019_1"", ""beds"": 142, ""psychiatrists"": 3, ""counselors"": 1}]"
Tripura,2019,NGO Center,11,"[{""name"": ""NGO Center_Tripura_2019_0"", ""beds"": 20, ""psychiatrists"": 9, ""counselors"": 3}, {""name"": ""NGO Center_Tripura_2019_1"", ""beds"": 124, ""psychiatrists"": 5, ""counselors"": 12}]"
Tripura,2019,Teletherapy Service,48,"[{""name"": ""Teletherapy Service_Tripura_2019_0"", ""beds"": 33, ""psychiatrists"": 9, ""counselors"": 8}, {""name"": ""Teletherapy Service_Tripura_2019_1"", ""beds"": 133, ""psychiatrists"": 2, ""counselors"": 6}, {""name"": ""Teletherapy Service_Tripura_2019_2"", ""beds"": 135, ""psychiatrists"": 10, ""counselors"": 4}]"
Tripura,2020,Hospital,46,"[{""name"": ""Hospital_Tripura_2020_0"", ""beds"": 57, ""psychiatrists"": 6, ""counselors"": 7}, {""name"": ""Hospital_Tripura_2020_1"", ""beds"": 157, ""psychiatrists"": 2, ""counselors"": 9}, {""name"": ""Hospital_Tripura_2020_2"", ""beds"": 99, ""psychiatrists"": 4, ""counselors"": 18}, {""name"": ""Hospital_Tripura_2020_3"", ""beds"": 54, ""psychiatrists"": 3, ""counselors"": 19}]"
Tripura,2020,Mental Health Clinic,10,"[{""name"": ""Mental Health Clinic_Tripura_2020_0"", ""beds"": 184, ""psychiatrists"": 8, ""counselors"": 16}, {""name"": ""Mental Health Clinic_Tripura_2020_1"", ""beds"": 117, ""psychiatrists"": 10, ""counselors"": 0}]"
Tripura,2020,Rehab Center,44,"[{""name"": ""Rehab Center_Tripura_2020_0"", ""beds"": 196, ""psychiatrists"": 8, ""counselors"": 20}, {""name"": ""Rehab Center_Tripura_2020_1"", ""beds"": 0, ""psychiatrists"": 9, ""counselors"": 14}, {""name"": ""Rehab Center_Tripura_2020_2"", ""beds"": 200, ""psychiatrists"": 1, ""counselors"": 7}]"
Tripura,2020,NGO Center,17,"[{""name"": ""NGO Center_Tripura_2020_0"", ""beds"": 177, ""psychiatrists"": 9, ""counselors"": 2}, {""name"": ""NGO Center_Tripura_2020_1"", ""beds"": 78, ""psychiatrists"": 8, ""counselors"": 12}, {""name"": ""NGO Center_Tripura_2020_2"", ""beds"": 146, ""psychiatrists"": 9, ""counselors"": 13}]"
tripura,2020,Teletherapy Service,19,
TRIPURA,2021,Hospital,37,
tripura,2021,Mental Health Clinic,24,"[{'name': 'Mental Health Clinic_Tripura_2021_0', 'beds': 13, 'psychiatrists': 10, 'counselors': 9}, {'name': 'Mental Health Clinic_Tripura_2021_1', 'beds': 64, 'psychiatrists': 3, 'counselors': 5}, {'name': 'Mental Health Clinic_Tripura_2021_2', 'beds': 165, 'psychiatrists': 5, 'counselors': 13}, {'name': 'Mental Health Clinic_Tripura_2021_3', 'beds': 146, 'psychiatrists': 10, 'counselors': 8}, {'name': 'Mental Health Clinic_Tripura_2021_4', 'beds': 75, 'psychiatrists': 7, 'counselors': 0}]"
