State,Year,Age_Group,Gender,Suicides,Demographics,Notes
Odisha,2008,60+,Other,55,"{'population': 14271428, 'urban_pct': 74.89, 'rural_pct': 59.36, 'median_age': 35.8}",
Odisha,2009,<18,Male,41,"{'population': 4616394, 'urban_pct': 42.12, 'rural_pct': 60.29, 'median_age': 25.5}",
odisha,2009,<18,Female,49,"{""population"": 10488214, ""urban_pct"": 38.91, ""rural_pct"": 80.08, ""median_age"": 33.5}",
Odisha,2009,<18,Other,48,"{'population': 14766582, 'urban_pct': 73.42, 'rural_pct': 20.23, 'median_age': 27.8}",
ODISHA,2009,18-25,Male,66,"{'population': 17963287, 'urban_pct': 27.45, 'rural_pct': 30.39, 'median_age': 31.0}",
odisha,2009,18-25,Female,57,"{'population': 12479840, 'urban_pct': 61.52, 'rural_pct': 32.22, 'median_age': 30.1}",
Odisha,2009/01,18-25,Other,32,"{'population': 5801056, 'urban_pct': 55.56, 'rural_pct': 87.88, 'median_age': 24.3}",
odisha,2009,26-35,Male,51,"{'population': 15185225, 'urban_pct': 76.58, 'rural_pct': 64.75, 'median_age': 33.5}",
Odisha,2009,26-35,Female,59,"{'population': 15933360, 'urban_pct': 54.46, 'rural_pct': 56.23, 'median_age': 27.4}",
Odisha,2009,26-35,Other,44,"{""population"": 10321653, ""urban_pct"": 49.9, ""rural_pct"": 33.53, ""median_age"": 24.6}",
ODISHA,2009,36-45,Male,62,"{'population': 13142087, 'urban_pct': 40.84, 'rural_pct': 59.59, 'median_age': 35.5}",
Odisha,2009/01,36-45,Female,56,"{'population': 19971023, 'urban_pct': 35.95, 'rural_pct': 27.98, 'median_age': 36.0}",
odisha,2009,36-45,Other,50,"{""population"": 3428120, ""urban_pct"": 29.78, ""rural_pct"": 88.45, ""median_age"": 34.2}",
Odisha,2009,46-60,Male,44,"{'population': 11935911, 'urban_pct': 71.18, 'rural_pct': 47.79, 'median_age': 24.5}",
Odisha,2009,46-60,Female,29,"{""population"": 7517631, ""urban_pct"": 29.89, ""rural_pct"": 45.74, ""median_age"": 27.0}",
Odisha,2009,46-60,Other,60,"{'population': 12148685, 'urban_pct': 66.79, 'rural_pct': 27.51, 'median_age': 25.2}",
Odisha,2009,60+,Male,48,"{'population': 12523288, 'urban_pct': 24.11, 'rural_pct': 32.23, 'median_age': 33.0}",
ODISHA,2009,60+,Female,47,"{'population': 17872898, 'urban_pct': 38.11, 'rural_pct': 71.28, 'median_age': 25.9}",
odisha,2009,60+,Other,56,"{'population': 16806260, 'urban_pct': 61.41, 'rural_pct': 71.48, 'median_age': 29.0}",
Odisha,2010,<18,Male,55,"{'population': 11929582, 'urban_pct': 78.99, 'rural_pct': 38.69, 'median_age': 34.5}",
ODISHA,2010,<18,Female,46,"{'population': 9710215, 'urban_pct': 67.67, 'rural_pct': 29.58, 'median_age': 33.6}",
Odisha,2010,<18,Other,46,"{'population': 9440530, 'urban_pct': 83.16, 'rural_pct': 78.7, 'median_age': 31.2}",
odisha,2010,18-25,Male,46,"{'population': 15541064, 'urban_pct': 48.61, 'rural_pct': 32.9, 'median_age': 32.5}",
Odisha,2010,18-25,Female,48,"{""population"": 3381925, ""urban_pct"": 25.65, ""rural_pct"": 51.33, ""median_age"": 26.8}",
odisha,2010,18-25,Other,44,"{'population': 4608613, 'urban_pct': 69.51, 'rural_pct': 33.67, 'median_age': 30.4}",
Odisha,2010,26-35,Male,49,"{'population': 11408510, 'urban_pct': 61.14, 'rural_pct': 78.12, 'median_age': 35.4}",
Odisha,2010,26-35,Female,50,"{'population': 9207256, 'urban_pct': 32.78, 'rural_pct': 46.25, 'median_age': 27.8}",
odisha,2010,26-35,Other,50,"{'population': 4519242, 'urban_pct': 70.08, 'rural_pct': 53.6, 'median_age': 26.6}",
odisha,2010,36-45,Male,45,"{'population': 449952, 'urban_pct': 29.66, 'rural_pct': 89.9, 'median_age': 29.3}",
ODISHA,2010,36-45,Female,64,"{'population': 17562898, 'urban_pct': 46.98, 'rural_pct': 28.6, 'median_age': 32.0}",
ODISHA,2010/01,36-45,Other,52,"{'population': 2341203, 'urban_pct': 45.28, 'rural_pct': 65.05, 'median_age': 27.0}",
ODISHA,2010,46-60,Male,46,"{'population': 15256063, 'urban_pct': 35.54, 'rural_pct': 43.43, 'median_age': 30.8}",
odisha,2010,46-60,Female,41,"{'population': 7691529, 'urban_pct': 27.38, 'rural_pct': 80.89, 'median_age': 29.7}",
Odisha,2010,46-60,Other,41,"{'population': 1783800, 'urban_pct': 82.56, 'rural_pct': 36.3, 'median_age': 32.2}",
Odisha,2010/01,60+,Male,44,"{'population': 13873583, 'urban_pct': 58.09, 'rural_pct': 88.7, 'median_age': 31.3}",
Odisha,2010,60+,Female,65,"{'population': 5305365, 'urban_pct': 86.06, 'rural_pct': 81.51, 'median_age': 31.0}",
Odisha,2010,60+,Other,51,"{'population': 10899792, 'urban_pct': 59.92, 'rural_pct': 35.93, 'median_age': 25.6}",
Odisha,2011,<18,Male,46,"{'population': 15638003, 'urban_pct': 86.23, 'rural_pct': 81.95, 'median_age': 28.3}",
Odisha,2011,<18,Female,60,"{""population"": 18531724, ""urban_pct"": 56.8, ""rural_pct"": 86.03, ""median_age"": 29.2}",
Odisha,2011,<18,Other,53,"{'population': 445514, 'urban_pct': 31.85, 'rural_pct': 34.33, 'median_age': 27.4}",
Odisha,2011,18-25,Male,48,"{'population': 11778904, 'urban_pct': 56.1, 'rural_pct': 35.3, 'median_age': 27.9}",
Odisha,2011,18-25,Female,48,"{'population': 3303639, 'urban_pct': 41.26, 'rural_pct': 86.98, 'median_age': 31.4}",
ODISHA,2011/01,18-25,Other,44,"{'population': 13248505, 'urban_pct': 28.96, 'rural_pct': 77.54, 'median_age': 29.2}",
Odisha,2011,26-35,Male,50,"{'population': 7632139, 'urban_pct': 65.59, 'rural_pct': 71.07, 'median_age': 31.9}",
odisha,2011,26-35,Female,56,"{'population': 16390804, 'urban_pct': 81.37, 'rural_pct': 71.74, 'median_age': 26.3}",
Odisha,2011,26-35,Other,53,"{'population': 12722143, 'urban_pct': 51.44, 'rural_pct': 22.19, 'median_age': 29.3}",
Odisha,2011,36-45,Male,50,"{'population': 12126311, 'urban_pct': 57.3, 'rural_pct': 58.74, 'median_age': 31.4}",
Odisha,2011,36-45,Female,48,"{'population': 5124644, 'urban_pct': 88.48, 'rural_pct': 69.72, 'median_age': 25.1}",
Odisha,2011,36-45,Other,68,"{'population': 10687798, 'urban_pct': 35.16, 'rural_pct': 56.91, 'median_age': 24.9}",
ODISHA,2011,46-60,Male,55,"{""population"": 8974466, ""urban_pct"": 44.95, ""rural_pct"": 43.1, ""median_age"": 30.3}",
ODISHA,2011,46-60,Female,47,"{""population"": 14764953, ""urban_pct"": 58.26, ""rural_pct"": 71.07, ""median_age"": 24.0}",
Odisha,2011,46-60,Other,48,"{'population': 2340834, 'urban_pct': 76.13, 'rural_pct': 31.34, 'median_age': 28.5}",
Odisha,2011,60+,Male,51,"{'population': 1733567, 'urban_pct': 78.36, 'rural_pct': 35.86, 'median_age': 35.3}",
ODISHA,2011,60+,Female,41,"{'population': 11535330, 'urban_pct': 74.34, 'rural_pct': 81.75, 'median_age': 28.4}",
Odisha,2011,60+,Other,42,"{'population': 213063, 'urban_pct': 21.88, 'rural_pct': 35.37, 'median_age': 29.5}",
Odisha,2012,<18,Male,63,"{'population': 4810082, 'urban_pct': 69.39, 'rural_pct': 77.29, 'median_age': 33.3}",
Odisha,2012,<18,Female,53,"{'population': 11245248, 'urban_pct': 84.18, 'rural_pct': 33.22, 'median_age': 26.6}",
Odisha,2012,<18,Other,61,"{'population': 9064994, 'urban_pct': 25.12, 'rural_pct': 26.28, 'median_age': 27.0}",
Odisha,2012,18-25,Male,56,"{'population': 14601985, 'urban_pct': 71.26, 'rural_pct': 52.47, 'median_age': 31.4}",
Odisha,2012/01,18-25,Female,59,"{""population"": 976542, ""urban_pct"": 71.55, ""rural_pct"": 33.91, ""median_age"": 29.1}",
Odisha,2012,18-25,Other,45,"{'population': 9378013, 'urban_pct': 75.1, 'rural_pct': 72.67, 'median_age': 29.3}",
Odisha,2012,26-35,Male,45,"{'population': 16431302, 'urban_pct': 89.43, 'rural_pct': 27.58, 'median_age': 27.4}",
Odisha,2012,26-35,Female,29,"{'population': 15432412, 'urban_pct': 50.57, 'rural_pct': 28.75, 'median_age': 34.9}",
Odisha,2012,26-35,Other,45,"{""population"": 8605262, ""urban_pct"": 88.06, ""rural_pct"": 31.67, ""median_age"": 29.2}",
Odisha,2012,36-45,Male,44,"{'population': 10371550, 'urban_pct': 24.69, 'rural_pct': 78.08, 'median_age': 30.1}",
ODISHA,2012,36-45,Female,51,"{'population': 15824809, 'urban_pct': 32.12, 'rural_pct': 75.49, 'median_age': 27.1}",
Odisha,2012,36-45,Other,48,"{'population': 19385466, 'urban_pct': 80.87, 'rural_pct': 31.59, 'median_age': 30.3}",
Odisha,2012,46-60,Male,40,"{'population': 529778, 'urban_pct': 52.27, 'rural_pct': 32.45, 'median_age': 26.5}",
Odisha,2012,46-60,Female,54,"{'population': 11831176, 'urban_pct': 49.39, 'rural_pct': 25.34, 'median_age': 29.8}",
Odisha,2012,46-60,Other,55,"{'population': 12796339, 'urban_pct': 47.34, 'rural_pct': 69.23, 'median_age': 29.0}",
Odisha,2012,60+,Male,61,"{'population': 10455789, 'urban_pct': 45.94, 'rural_pct': 44.3, 'median_age': 29.9}",
ODISHA,2012/01,60+,Female,63,"{'population': 15949235, 'urban_pct': 70.37, 'rural_pct': 63.06, 'median_age': 34.3}",
Odisha,2012,60+,Other,58,"{'population': 11526385, 'urban_pct': 79.49, 'rural_pct': 80.22, 'median_age': 29.2}",
Odisha,2013,<18,Male,54,"{""population"": 9697507, ""urban_pct"": 60.13, ""rural_pct"": 52.39, ""median_age"": 29.9}",
Odisha,2013,<18,Female,65,"{""population"": 15754134, ""urban_pct"": 45.24, ""rural_pct"": 38.17, ""median_age"": 25.7}",
Odisha,2013,<18,Other,52,"{'population': 1412051, 'urban_pct': 48.99, 'rural_pct': 47.49, 'median_age': 31.1}",
Odisha,2013/01,18-25,Male,63,"{'population': 9298583, 'urban_pct': 22.43, 'rural_pct': 63.41, 'median_age': 29.7}",
Odisha,2013,18-25,Female,50,"{'population': 5493438, 'urban_pct': 76.01, 'rural_pct': 83.86, 'median_age': 27.0}",
Odisha,2013,18-25,Other,57,"{'population': 8071703, 'urban_pct': 36.93, 'rural_pct': 88.61, 'median_age': 24.9}",
ODISHA,2013,26-35,Male,36,"{'population': 8492024, 'urban_pct': 55.12, 'rural_pct': 67.36, 'median_age': 30.3}",
Odisha,2013,26-35,Female,51,"{'population': 3551135, 'urban_pct': 44.05, 'rural_pct': 70.65, 'median_age': 28.9}",
Odisha,2013,26-35,Other,58,"{'population': 2494707, 'urban_pct': 85.62, 'rural_pct': 22.96, 'median_age': 34.6}",
ODISHA,2013,36-45,Male,39,"{'population': 11061843, 'urban_pct': 44.44, 'rural_pct': 62.18, 'median_age': 29.1}",
Odisha,2013,36-45,Female,51,"{'population': 18256941, 'urban_pct': 69.84, 'rural_pct': 49.74, 'median_age': 32.5}",
Odisha,2013,36-45,Other,48,"{'population': 4776694, 'urban_pct': 42.89, 'rural_pct': 42.22, 'median_age': 34.8}",
ODISHA,2013,46-60,Male,47,"{'population': 14551050, 'urban_pct': 29.02, 'rural_pct': 29.75, 'median_age': 35.2}",
odisha,2013,46-60,Female,49,"{""population"": 13248111, ""urban_pct"": 76.12, ""rural_pct"": 42.12, ""median_age"": 30.4}",
Odisha,2013/01,46-60,Other,63,"{'population': 16332166, 'urban_pct': 87.63, 'rural_pct': 57.97, 'median_age': 29.2}",
Odisha,2013,60+,Male,55,"{'population': 181687, 'urban_pct': 29.18, 'rural_pct': 20.84, 'median_age': 33.8}",
odisha,2013,60+,Female,50,"{'population': 4318352, 'urban_pct': 78.57, 'rural_pct': 76.85, 'median_age': 35.5}",
odisha,2013,60+,Other,46,"{'population': 19247537, 'urban_pct': 22.9, 'rural_pct': 70.82, 'median_age': 28.2}",
ODISHA,2014,<18,Male,54,"{'population': 6186173, 'urban_pct': 30.54, 'rural_pct': 83.43, 'median_age': 28.0}",
ODISHA,2014,<18,Female,50,"{""population"": 11888242, ""urban_pct"": 22.55, ""rural_pct"": 79.1, ""median_age"": 26.3}",
Odisha,2014,<18,Other,50,"{'population': 3114984, 'urban_pct': 86.81, 'rural_pct': 88.99, 'median_age': 24.6}",
odisha,2014/01,18-25,Male,43,"{'population': 2249350, 'urban_pct': 67.08, 'rural_pct': 27.42, 'median_age': 24.7}",
Odisha,2014/01,18-25,Female,44,"{'population': 9445906, 'urban_pct': 45.84, 'rural_pct': 36.8, 'median_age': 32.9}",
odisha,2014,18-25,Other,56,"{'population': 19654425, 'urban_pct': 64.78, 'rural_pct': 28.26, 'median_age': 31.3}",
odisha,2014,26-35,Male,44,"{'population': 6835098, 'urban_pct': 26.02, 'rural_pct': 26.49, 'median_age': 24.1}",
odisha,2014,26-35,Female,56,"{'population': 8154272, 'urban_pct': 85.71, 'rural_pct': 80.95, 'median_age': 34.4}",
Odisha,2014,26-35,Other,49,"{'population': 14842002, 'urban_pct': 47.85, 'rural_pct': 59.37, 'median_age': 29.3}",
ODISHA,2014,36-45,Male,54,"{'population': 9717050, 'urban_pct': 52.77, 'rural_pct': 83.19, 'median_age': 34.9}",
Odisha,2014,36-45,Female,57,"{'population': 19414287, 'urban_pct': 72.15, 'rural_pct': 81.07, 'median_age': 27.2}",
Odisha,2014,36-45,Other,46,"{'population': 3345781, 'urban_pct': 34.54, 'rural_pct': 72.17, 'median_age': 34.2}",
ODISHA,2014,46-60,Male,41,"{'population': 18155772, 'urban_pct': 88.07, 'rural_pct': 44.92, 'median_age': 28.0}",
Odisha,2014,46-60,Female,46,"{'population': 19007308, 'urban_pct': 24.89, 'rural_pct': 80.79, 'median_age': 34.4}",
odisha,2014,46-60,Other,53,"{'population': 14867783, 'urban_pct': 44.26, 'rural_pct': 73.03, 'median_age': 32.4}",
Odisha,2014,60+,Male,55,"{'population': 2877826, 'urban_pct': 75.28, 'rural_pct': 83.73, 'median_age': 35.3}",
ODISHA,2014,60+,Female,45,"{'population': 10961987, 'urban_pct': 61.86, 'rural_pct': 86.79, 'median_age': 32.6}",
odisha,2014,60+,Other,48,"{'population': 9784187, 'urban_pct': 37.57, 'rural_pct': 32.34, 'median_age': 33.0}",
Odisha,2015,<18,Male,55,"{'population': 300165, 'urban_pct': 64.21, 'rural_pct': 57.56, 'median_age': 25.8}",
odisha,2015,<18,Female,58,"{'population': 5325111, 'urban_pct': 52.33, 'rural_pct': 86.71, 'median_age': 31.5}",
Odisha,2015,<18,Other,52,"{'population': 3620982, 'urban_pct': 23.95, 'rural_pct': 25.88, 'median_age': 26.3}",
Odisha,2015,18-25,Male,48,"{'population': 7153687, 'urban_pct': 64.39, 'rural_pct': 80.16, 'median_age': 30.2}",
Odisha,2015,18-25,Female,50,"{'population': 9568932, 'urban_pct': 48.17, 'rural_pct': 51.39, 'median_age': 25.4}",
Odisha,2015,18-25,Other,51,"{'population': 9251218, 'urban_pct': 76.24, 'rural_pct': 45.36, 'median_age': 26.6}",
Odisha,2015,26-35,Male,59,"{'population': 17778884, 'urban_pct': 39.95, 'rural_pct': 32.44, 'median_age': 24.8}",
Odisha,2015,26-35,Female,65,"{'population': 16662139, 'urban_pct': 34.28, 'rural_pct': 21.9, 'median_age': 33.1}",
Odisha,2015,26-35,Other,45,"{'population': 13022304, 'urban_pct': 45.13, 'rural_pct': 32.81, 'median_age': 28.3}",
Odisha,2015,36-45,Male,58,"{'population': 7722761, 'urban_pct': 69.37, 'rural_pct': 58.66, 'median_age': 27.8}",
odisha,2015,36-45,Female,55,"{'population': 4736606, 'urban_pct': 26.18, 'rural_pct': 50.52, 'median_age': 26.2}",
Odisha,2015,36-45,Other,44,"{'population': 19775760, 'urban_pct': 64.37, 'rural_pct': 31.26, 'median_age': 26.4}",
Odisha,2015,46-60,Male,42,"{'population': 9604295, 'urban_pct': 30.07, 'rural_pct': 59.92, 'median_age': 26.6}",
ODISHA,2015,46-60,Female,45,"{'population': 19858438, 'urban_pct': 59.17, 'rural_pct': 81.47, 'median_age': 31.4}",
Odisha,2015,46-60,Other,54,"{'population': 5626598, 'urban_pct': 62.51, 'rural_pct': 64.15, 'median_age': 25.0}",
ODISHA,2015,60+,Male,51,"{'population': 4515645, 'urban_pct': 58.99, 'rural_pct': 88.21, 'median_age': 33.7}",
Odisha,2015/01,60+,Female,57,"{'population': 18363001, 'urban_pct': 52.75, 'rural_pct': 24.63, 'median_age': 31.9}",
Odisha,2015,60+,Other,53,"{'population': 14756964, 'urban_pct': 55.4, 'rural_pct': 68.25, 'median_age': 28.8}",
odisha,2016,<18,Male,52,"{'population': 213537, 'urban_pct': 67.6, 'rural_pct': 50.45, 'median_age': 27.7}",
ODISHA,2016,<18,Female,43,"{'population': 600291, 'urban_pct': 57.06, 'rural_pct': 66.52, 'median_age': 26.2}",
ODISHA,2016,<18,Other,56,"{'population': 19027226, 'urban_pct': 72.55, 'rural_pct': 79.76, 'median_age': 33.7}",
Odisha,2016,18-25,Male,46,"{'population': 10256256, 'urban_pct': 70.25, 'rural_pct': 28.26, 'median_age': 35.1}",
Odisha,2016,18-25,Female,54,"{'population': 9125867, 'urban_pct': 52.73, 'rural_pct': 76.53, 'median_age': 32.1}",
Odisha,2016,18-25,Other,49,"{'population': 3585132, 'urban_pct': 23.22, 'rural_pct': 82.99, 'median_age': 35.5}",
Odisha,2016,26-35,Male,48,"{'population': 17270199, 'urban_pct': 47.71, 'rural_pct': 54.85, 'median_age': 30.6}",
Odisha,2016,26-35,Female,46,"{'population': 5734474, 'urban_pct': 39.03, 'rural_pct': 72.46, 'median_age': 34.7}",
Odisha,2016,26-35,Other,54,"{'population': 17503051, 'urban_pct': 87.0, 'rural_pct': 46.49, 'median_age': 27.9}",
Odisha,2016,36-45,Male,58,"{'population': 18177189, 'urban_pct': 35.95, 'rural_pct': 44.1, 'median_age': 34.4}",
Odisha,2016,36-45,Female,53,"{'population': 9037728, 'urban_pct': 52.82, 'rural_pct': 49.01, 'median_age': 33.7}",
ODISHA,2016,36-45,Other,40,"{""population"": 8361509, ""urban_pct"": 64.21, ""rural_pct"": 47.31, ""median_age"": 33.7}",
ODISHA,2016,46-60,Male,60,"{'population': 982912, 'urban_pct': 25.37, 'rural_pct': 74.95, 'median_age': 30.0}",
ODISHA,2016,46-60,Female,38,"{'population': 12257519, 'urban_pct': 30.63, 'rural_pct': 84.88, 'median_age': 26.3}",
Odisha,2016,46-60,Other,58,"{'population': 9817318, 'urban_pct': 73.76, 'rural_pct': 48.44, 'median_age': 26.1}",
ODISHA,2016/01,60+,Male,59,"{'population': 14359192, 'urban_pct': 53.87, 'rural_pct': 87.55, 'median_age': 25.3}",
Odisha,2016,60+,Female,50,"{'population': 15367580, 'urban_pct': 54.02, 'rural_pct': 67.59, 'median_age': 34.8}",
odisha,2016,60+,Other,48,"{'population': 2706922, 'urban_pct': 86.59, 'rural_pct': 63.66, 'median_age': 28.1}",
Odisha,2017,<18,Male,45,"{'population': 17820399, 'urban_pct': 36.69, 'rural_pct': 20.62, 'median_age': 33.4}",
Odisha,2017,<18,Female,51,"{'population': 16586061, 'urban_pct': 41.31, 'rural_pct': 46.68, 'median_age': 25.4}",
Odisha,2017,<18,Other,57,"{""population"": 4525300, ""urban_pct"": 53.78, ""rural_pct"": 52.69, ""median_age"": 26.2}",
Odisha,2017,18-25,Male,56,"{'population': 17487385, 'urban_pct': 20.68, 'rural_pct': 29.13, 'median_age': 35.2}",
ODISHA,2017,18-25,Female,37,"{""population"": 6925142, ""urban_pct"": 31.74, ""rural_pct"": 63.37, ""median_age"": 32.2}",
odisha,2017,18-25,Other,54,"{'population': 2602815, 'urban_pct': 58.25, 'rural_pct': 80.28, 'median_age': 32.8}",
ODISHA,2017,26-35,Male,59,"{'population': 1490527, 'urban_pct': 81.88, 'rural_pct': 83.82, 'median_age': 25.3}",
Odisha,2017,26-35,Female,52,"{""population"": 7267730, ""urban_pct"": 31.72, ""rural_pct"": 62.96, ""median_age"": 32.2}",
ODISHA,2017,26-35,Other,51,"{'population': 3768391, 'urban_pct': 27.91, 'rural_pct': 59.69, 'median_age': 35.1}",
Odisha,2017,36-45,Male,62,"{'population': 286871, 'urban_pct': 32.57, 'rural_pct': 83.29, 'median_age': 26.3}",
odisha,2017,36-45,Female,49,"{""population"": 578162, ""urban_pct"": 31.94, ""rural_pct"": 87.14, ""median_age"": 30.9}",
Odisha,2017/01,36-45,Other,44,"{'population': 826984, 'urban_pct': 39.8, 'rural_pct': 42.84, 'median_age': 28.3}",
odisha,2017,46-60,Male,47,"{'population': 11549692, 'urban_pct': 21.92, 'rural_pct': 67.44, 'median_age': 27.8}",
Odisha,2017,46-60,Female,50,"{'population': 16471146, 'urban_pct': 51.26, 'rural_pct': 73.71, 'median_age': 30.0}",
Odisha,2017,46-60,Other,54,"{'population': 7674298, 'urban_pct': 89.73, 'rural_pct': 44.47, 'median_age': 28.7}",
Odisha,2017,60+,Male,51,"{'population': 11044884, 'urban_pct': 70.25, 'rural_pct': 89.46, 'median_age': 30.0}",
odisha,2017,60+,Female,42,"{'population': 4665256, 'urban_pct': 58.39, 'rural_pct': 50.47, 'median_age': 25.4}",
Odisha,2017,60+,Other,44,"{'population': 5339860, 'urban_pct': 24.42, 'rural_pct': 76.47, 'median_age': 24.3}",
odisha,2018,<18,Male,43,"{'population': 1376750, 'urban_pct': 45.47, 'rural_pct': 77.49, 'median_age': 24.5}",
Odisha,2018,<18,Female,42,"{'population': 15975559, 'urban_pct': 76.14, 'rural_pct': 39.67, 'median_age': 29.5}",
odisha,2018,<18,Other,56,"{""population"": 17169978, ""urban_pct"": 58.93, ""rural_pct"": 23.35, ""median_age"": 31.6}",
Odisha,2018,18-25,Male,49,"{'population': 15076714, 'urban_pct': 71.68, 'rural_pct': 47.71, 'median_age': 27.7}",
odisha,2018,18-25,Female,52,"{'population': 17539093, 'urban_pct': 28.43, 'rural_pct': 85.63, 'median_age': 25.5}",
odisha,2018,18-25,Other,50,"{'population': 16822100, 'urban_pct': 75.7, 'rural_pct': 61.85, 'median_age': 29.3}",
odisha,2018/01,26-35,Male,62,"{""population"": 1022656, ""urban_pct"": 26.75, ""rural_pct"": 87.27, ""median_age"": 25.8}",
ODISHA,2018,26-35,Female,52,"{""population"": 16262527, ""urban_pct"": 80.9, ""rural_pct"": 57.33, ""median_age"": 33.6}",
ODISHA,2018,26-35,Other,45,"{'population': 8491709, 'urban_pct': 69.28, 'rural_pct': 65.5, 'median_age': 26.8}",
odisha,2018,36-45,Male,49,"{'population': 6411804, 'urban_pct': 71.0, 'rural_pct': 85.85, 'median_age': 35.0}",
Odisha,2018,36-45,Female,57,"{'population': 18693808, 'urban_pct': 53.2, 'rural_pct': 73.5, 'median_age': 32.5}",
odisha,2018/01,36-45,Other,54,"{'population': 6431193, 'urban_pct': 35.05, 'rural_pct': 39.27, 'median_age': 32.4}",
Odisha,2018,46-60,Male,46,"{'population': 8192938, 'urban_pct': 60.27, 'rural_pct': 61.94, 'median_age': 29.1}",
odisha,2018,46-60,Female,55,"{'population': 9646489, 'urban_pct': 38.66, 'rural_pct': 42.59, 'median_age': 27.0}",
ODISHA,2018,46-60,Other,42,"{'population': 8094547, 'urban_pct': 62.2, 'rural_pct': 51.28, 'median_age': 30.6}",
ODISHA,2018/01,60+,Male,44,"{'population': 11240077, 'urban_pct': 88.13, 'rural_pct': 29.34, 'median_age': 34.0}",
ODISHA,2018/01,60+,Female,49,"{""population"": 3551757, ""urban_pct"": 48.77, ""rural_pct"": 76.39, ""median_age"": 27.2}",
Odisha,2018,60+,Other,46,"{'population': 13416662, 'urban_pct': 68.28, 'rural_pct': 72.12, 'median_age': 32.3}",
odisha,2019,<18,Male,49,"{'population': 17772748, 'urban_pct': 58.96, 'rural_pct': 77.26, 'median_age': 26.6}",
Odisha,2019/01,<18,Female,41,"{'population': 3982355, 'urban_pct': 71.81, 'rural_pct': 28.12, 'median_age': 35.3}",
